AQCC,Name,X,Y,date,pm25,pm10,o3,no2,so2,co
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/24/2019,,82,26,,9,35
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/25/2019,,74,22,,9,36
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/26/2019,,76,40,,10,32
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/27/2019,,81,30,,8,33
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/28/2019,,104,20,,11,35
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/29/2019,,94,27,,11,25
16,"Tehran Mahalati, Iran",541878.0001,3947227,9/30/2019,,83,36,,9,25
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/1/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/2/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/3/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/4/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/5/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/6/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/7/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/8/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/9/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/10/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/11/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/12/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/13/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/14/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/15/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/16/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/17/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/18/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/19/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/20/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/21/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/22/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/23/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/24/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/25/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/26/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/27/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/28/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/29/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,4/30/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/1/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/2/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/3/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/4/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/5/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/6/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/7/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/8/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/9/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/10/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/11/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/12/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/13/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/14/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/15/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/16/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/17/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/18/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/19/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/20/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/21/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/22/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/23/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/24/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/25/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/26/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/27/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/28/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/29/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/30/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,5/31/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/1/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/2/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/3/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/4/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/5/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/6/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/7/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/8/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/9/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/10/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/11/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/12/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/13/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/14/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/15/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/16/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/17/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/18/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/19/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/20/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/21/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/22/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/23/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/24/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/25/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/26/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/27/2019,,,70,24,5,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/28/2019,,43,76,38,6,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/29/2019,,66,114,49,7,19
16,"Tehran Mahalati, Iran",541878.0001,3947227,6/30/2019,,76,134,46,7,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/1/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/2/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/3/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/4/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/5/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/6/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/7/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/8/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/9/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/10/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/11/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/12/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/13/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/14/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/15/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/16/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/17/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/18/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/19/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/20/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/21/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/22/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/23/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/24/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/25/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/26/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/27/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/28/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/29/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/30/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,1/31/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/1/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/2/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/3/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/4/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/5/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/6/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/7/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/8/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/9/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/10/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/11/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/12/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/13/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/14/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/15/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/16/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/17/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/18/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/19/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/20/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/21/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/22/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/23/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/24/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/25/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/26/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/27/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,2/28/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/1/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/2/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/3/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/4/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/5/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/6/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/7/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/8/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/9/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/10/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/11/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/12/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/13/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/14/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/15/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/16/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/17/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/18/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/19/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/20/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/21/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/22/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/23/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/24/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/25/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/26/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/27/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/28/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/29/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/30/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,3/31/2019,,,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/3/2018,,72,31,36,11,15
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/4/2018,,55,36,32,6,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/5/2018,,51,20,21,4,6
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/6/2018,,36,13,30,7,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/7/2018,,27,14,34,7,8
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/8/2018,,40,18,65,10,40
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/9/2018,,63,20,67,12,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/10/2018,,63,31,83,9,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/11/2018,,57,27,64,5,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/12/2018,,48,14,65,16,8
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/13/2018,,49,18,72,8,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/14/2018,,45,21,71,9,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/15/2018,,55,25,63,10,7
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/16/2018,,39,21,67,18,10
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/17/2018,,36,23,74,12,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/18/2018,,51,25,75,12,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/19/2018,,48,17,77,11,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/20/2018,,50,23,75,11,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/21/2018,,56,12,71,8,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/22/2018,,56,20,67,7,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/23/2018,,55,17,67,7,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/24/2018,,58,17,60,10,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/25/2018,,59,16,62,7,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/26/2018,,46,23,42,5,10
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/27/2018,,27,12,26,7,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/28/2018,,33,10,31,8,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/29/2018,,48,21,35,8,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/30/2018,,55,16,38,8,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,10/31/2018,,41,18,35,9,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/1/2018,,38,23,33,9,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/2/2018,,49,13,32,7,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/3/2018,,32,12,36,10,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/4/2018,,46,7,39,10,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/5/2018,,45,6,41,10,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/6/2018,,48,3,40,8,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/7/2018,,43,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/10/2018,,55,12,36,8,15
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/11/2018,,52,9,36,4,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/12/2018,,25,9,34,7,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/13/2018,,26,10,31,6,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/14/2018,,35,13,31,5,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/15/2018,,29,4,36,8,19
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/16/2018,,51,8,46,11,27
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/17/2018,,59,12,42,8,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/18/2018,,50,13,51,9,22
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/19/2018,,80,11,44,10,19
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/20/2018,,75,11,48,11,23
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/21/2018,,87,15,39,9,22
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/22/2018,,67,7,35,8,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/23/2018,,52,9,32,9,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/24/2018,,36,5,26,6,10
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/25/2018,,30,12,26,6,10
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/26/2018,,36,10,36,9,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/27/2018,,50,7,47,12,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/28/2018,,63,7,53,11,21
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/29/2018,,81,11,46,10,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,11/30/2018,,85,11,42,7,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/1/2018,,65,11,45,10,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/2/2018,,70,8,56,14,24
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/3/2018,,86,13,54,12,23
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/4/2018,,92,8,54,12,24
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/5/2018,,106,7,45,8,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/6/2018,,83,19,30,5,7
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/7/2018,,28,14,34,8,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/8/2018,,39,13,37,10,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/9/2018,,47,11,40,10,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/10/2018,,53,8,45,10,24
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/11/2018,,62,8,51,10,27
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/12/2018,,69,8,50,18,22
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/13/2018,,61,13,43,7,19
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/14/2018,,62,8,45,10,23
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/15/2018,,71,9,48,12,21
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/16/2018,,77,7,59,17,24
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/17/2018,,90,11,33,8,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/18/2018,,41,8,42,12,25
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/19/2018,,59,7,46,9,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/20/2018,,66,17,32,5,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/21/2018,,35,6,33,7,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/22/2018,,52,10,37,9,19
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/23/2018,,63,11,42,11,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/24/2018,,60,9,38,9,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/25/2018,,64,3,57,13,32
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/26/2018,,86,3,54,8,26
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/27/2018,,102,,40,7,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/28/2018,,63,,32,4,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/29/2018,,34,,36,7,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,12/30/2018,,51,,,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/1/2018,,52,,27,5,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/2/2018,,59,,18,4,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/3/2018,,55,,28,5,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/4/2018,,47,,32,5,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/5/2018,,49,,27,4,23
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/6/2018,,46,,37,,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/7/2018,,56,11,43,,22
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/8/2018,,57,38,34,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/9/2018,,57,6,58,,
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/10/2018,,62,42,35,7,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/11/2018,,63,54,35,6,15
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/12/2018,,60,49,29,3,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/13/2018,,54,37,34,4,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/14/2018,,54,37,30,4,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/15/2018,,48,39,31,5,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/16/2018,,59,38,33,8,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/17/2018,,80,34,28,6,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/18/2018,,54,33,30,9,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/19/2018,,53,39,27,5,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/20/2018,,52,35,27,6,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/21/2018,,45,36,30,7,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/22/2018,,38,34,32,12,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/23/2018,,39,46,34,7,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/24/2018,,69,47,30,6,10
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/25/2018,,73,41,33,7,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/26/2018,,57,58,28,5,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/27/2018,,54,63,27,8,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/28/2018,,52,62,38,12,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/29/2018,,53,63,43,9,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/30/2018,,56,57,38,7,20
16,"Tehran Mahalati, Iran",541878.0001,3947227,7/31/2018,,53,41,34,6,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/1/2018,,51,36,29,7,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/2/2018,,51,40,22,5,7
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/3/2018,,40,37,26,7,10
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/4/2018,,45,39,30,7,14
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/5/2018,,52,35,35,7,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/6/2018,,59,44,30,7,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/7/2018,,62,34,25,7,9
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/8/2018,,55,37,29,6,12
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/9/2018,,50,44,28,6,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/10/2018,,44,56,35,10,22
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/11/2018,,60,33,31,7,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/12/2018,,65,37,29,5,15
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/13/2018,,62,42,32,7,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/14/2018,,60,33,33,8,18
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/15/2018,,62,35,35,7,19
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/16/2018,,63,34,29,5,15
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/17/2018,,56,38,33,6,17
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/18/2018,,56,77,35,6,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/19/2018,,110,36,30,7,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/20/2018,,117,36,30,9,16
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/21/2018,,74,42,27,8,13
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/22/2018,,58,35,28,6,11
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/23/2018,,55,3,33,10,15
16,"Tehran Mahalati, Iran",541878.0001,3947227,8/24/2018,,60,49,35,8,14
